GeneID	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9		
ENSG00000131143	1082	4999	2241	3148	9192	8378	15249	5675	7344		
ENSG00000270698	0	0	0	0	0	0	0	0	0		
ENSG00000214259	0	0	0	0	0	0	0	0	0		
ENSG00000286510	0	1	0	0	2	11	1	2	3		
ENSG00000140968	330	936	878	1832	1761	2413	1870	359	2210		
ENSG00000274134	0	0	0	5	6	2	4	1	3		
ENSG00000279604	0	0	0	0	0	0	0	0	0		
ENSG00000213658	4	8	2	6	34	24	21	10	12		
ENSG00000103313	29	7	4	95	132	139	39	42	49		
ENSG00000169189	136	567	425	610	1146	1407	1497	1043	790		
ENSG00000274092	1	14	30	24	54	55	75	70	44		
ENSG00000077238	639	1172	713	1081	3036	2957	3793	3198	2122		
ENSG00000103522	54	35	73	57	308	180	199	57	63		
ENSG00000169246	16	49	20	92	241	177	230	98	96		
ENSG00000265462	0	0	0	0	1	0	2	2	1		
ENSG00000287809	1	3	1	12	7	7	4	6	16		
ENSG00000258186	0	0	0	0	0	0	0	0	0		
ENSG00000271609	0	0	0	0	1	0	1	3	1		
ENSG00000252798	0	0	0	0	0	0	0	0	0		
ENSG00000261596	8	7	5	3	21	7	6	11	9		
ENSG00000172366	129	312	276	463	486	381	966	604	837		
ENSG00000161996	169	493	356	1454	938	1001	1529	2139	2449		
ENSG00000262528	0	34	36	125	70	82	87	198	204		
ENSG00000103269	21	39	64	38	34	14	37	108	113		
ENSG00000279441	0	0	0	1	0	0	0	2	0		
ENSG00000103266	136	803	826	1272	1509	1560	3047	2098	2436		
ENSG00000161999	72	854	742	1330	1645	1685	3259	2253	2511		
ENSG00000127580	82	112	131	258	188	185	280	318	282		
ENSG00000261659	7	70	59	151	173	160	214	171	159		
ENSG00000140983	569	618	662	1276	985	956	1860	2202	2057		
ENSG00000198064	2	10	4	14	63	30	27	37	26		
ENSG00000279800	11	16	13	16	12	14	26	16	35		
ENSG00000284209	0	0	0	0	0	0	0	0	0		
ENSG00000286968	0	0	0	0	0	0	0	0	0		
ENSG00000201075	0	0	0	0	0	0	0	0	0		
ENSG00000207639	0	0	0	0	0	0	0	0	0		
ENSG00000199130	0	0	0	0	0	0	0	0	0		
ENSG00000263257	0	0	0	0	2	0	5	0	0		
ENSG00000140694	316	841	569	936	2019	2796	2847	1428	1332		
ENSG00000260682	0	0	0	0	0	0	0	0	0		
ENSG00000276519	0	0	1	1	4	1	2	1	0		
ENSG00000184860	30	149	58	74	752	518	668	283	111		
ENSG00000086696	11	151	507	54	463	295	357	218	296		
ENSG00000260161	0	0	0	0	1	0	0	0	0		
ENSG00000135698	170	458	217	338	842	945	782	499	388		
ENSG00000251888	0	0	0	0	0	0	0	0	0		
ENSG00000260327	0	0	0	0	0	0	0	0	0		
ENSG00000260307	0	0	0	0	0	0	0	0	0		
ENSG00000261541	0	0	0	0	0	1	0	1	0		
ENSG00000260662	0	0	0	0	0	0	0	0	0		
ENSG00000261233	0	0	0	1	0	0	0	0	0		
ENSG00000259966	0	0	0	0	0	0	0	0	0		
ENSG00000262187	0	0	0	0	0	0	0	0	0		
ENSG00000261111	0	0	0	0	0	0	0	0	0		
ENSG00000261569	0	0	0	0	0	0	0	0	0		
ENSG00000260974	0	0	0	0	0	0	0	0	0		
ENSG00000261391	0	0	0	0	0	0	0	0	0		
ENSG00000260864	0	0	0	0	0	0	0	0	0		
ENSG00000260845	0	0	0	0	0	0	0	0	0		
ENSG00000261108	0	0	0	0	0	0	0	0	0		
ENSG00000278950	0	0	0	0	0	0	0	0	0		
ENSG00000279780	0	0	0	0	0	1	0	0	0		
ENSG00000279795	0	0	0	0	0	1	0	0	0		
ENSG00000261719	0	0	0	0	0	0	0	0	0		
ENSG00000259934	0	0	0	0	0	0	0	0	0		
ENSG00000259303	1	0	1	0	27	6	1	1	0		
ENSG00000260047	0	0	0	0	0	0	0	0	0		
ENSG00000214614	0	6	0	0	1	3	0	0	0		
ENSG00000261834	0	0	0	0	1	2	0	0	0		
ENSG00000270864	0	0	0	1	1	2	0	2	0		
ENSG00000277304	0	3	1	1	2	2	2	3	4		
ENSG00000260610	0	0	0	0	0	0	0	0	0		
ENSG00000259852	0	0	0	0	0	0	0	0	0		
ENSG00000233732	0	0	0	0	1	1	0	0	0		
ENSG00000260921	0	0	0	0	0	0	0	0	0		
ENSG00000259997	0	0	0	0	0	0	0	0	0		
ENSG00000271130	0	0	1	0	1	6	0	0	1		
ENSG00000260900	0	0	0	0	0	0	0	0	0		
ENSG00000261682	0	0	0	0	0	0	0	0	0		
ENSG00000259800	0	0	0	0	0	0	0	0	0		
ENSG00000174943	122	336	208	450	693	680	953	587	816		
ENSG00000188827	78	148	98	255	402	406	385	303	524		
ENSG00000223168	0	0	0	0	0	0	0	0	0		
ENSG00000171490	1333	2850	2278	3520	6661	8930	8720	3784	4696		
ENSG00000103342	897	2924	1810	3433	7976	8404	9041	6465	6553		
ENSG00000261560	2	4	2	4	26	29	19	11	14		
ENSG00000260318	3	2	6	3	5	4	4	3	7		
ENSG00000261216	1	1	1	8	5	3	4	7	7		
ENSG00000277458	0	0	0	0	0	0	0	0	0		
ENSG00000048462	2	10	4	7	195	256	38	28	54		
ENSG00000260224	0	0	0	0	0	0	0	1	0		
ENSG00000260488	0	0	0	0	1	0	0	0	0		
ENSG00000241641	0	0	0	0	0	0	0	3	2		
ENSG00000175604	1	1	0	0	0	2	0	5	0		
ENSG00000261293	0	0	0	0	1	0	0	0	0		
ENSG00000158486	15	123	30	42	278	219	446	111	148		
ENSG00000102996	253	1369	1115	782	1302	1014	2396	1424	3528		
ENSG00000207173	0	0	0	0	0	0	0	0	0		
ENSG00000261151	0	0	0	0	0	0	0	0	0		
ENSG00000103005	350	836	336	695	1838	1772	2281	1120	1151		
ENSG00000254206	5	24	11	49	150	83	74	52	55		
ENSG00000289754	0	0	0	0	0	0	0	0	0		
ENSG00000288656	0	0	0	0	0	0	0	0	0		
ENSG00000289756	0	0	0	0	0	0	0	0	0		
ENSG00000102977	148	304	125	413	321	606	591	477	454		
ENSG00000261393	0	25	20	22	69	60	99	35	44		
ENSG00000167207	97	56	81	142	336	287	506	108	166		
ENSG00000102893	379	2965	1023	1134	4239	3701	5116	3983	2309		
ENSG00000261430	0	0	1	0	1	1	0	0	1		
ENSG00000219027	0	0	0	0	4	1	1	0	1		
ENSG00000251692	0	0	0	0	3	0	1	1	0		
ENSG00000100726	240	337	386	635	345	368	690	1345	1118		
ENSG00000260646	0	1	1	3	7	1	4	9	2		
ENSG00000103249	362	751	846	1386	1655	1724	2731	1796	3333		
ENSG00000277639	16	166	251	36	413	198	65	39	212		
ENSG00000172824	19	99	73	133	329	456	88	50	112		
ENSG00000180185	126	380	283	475	1053	661	1217	466	604		
ENSG00000168101	95	139	157	196	393	441	674	378	540		
ENSG00000215148	1	4	4	8	11	62	51	161	6		
ENSG00000205456	0	0	2	0	4	5	1	0	0		
ENSG00000214967	0	1	0	0	1	1	0	0	0		
ENSG00000151006	6	31	9	20	51	32	52	36	24		
ENSG00000205022	0	0	0	0	1	0	0	3	0		
ENSG00000183632	0	0	0	0	0	0	0	0	0		
ENSG00000284484	0	0	1	0	1	1	1	1	0		
ENSG00000125170	264	1081	861	793	2238	2057	3541	1611	2255		
ENSG00000234719	1	6	1	8	27	134	0	15	15		
ENSG00000260772	0	0	0	0	0	0	0	0	0		
ENSG00000181019	800	6264	3833	2480	4021	7552	11963	7625	2374		
ENSG00000141101	318	1452	708	1187	1630	2054	2970	1764	1841		
ENSG00000260290	18	47	36	111	31	86	63	48	69		
ENSG00000252443	0	0	0	0	0	0	0	0	0		
ENSG00000102908	707	1574	1060	1366	6451	2896	6570	1526	2418		
ENSG00000174990	0	0	0	2	2	1	9	0	1		
ENSG00000270385	0	0	0	0	0	0	0	0	0		
ENSG00000260443	0	0	0	0	0	1	0	0	0		
ENSG00000260162	0	0	4	19	5	26	51	3	0		
ENSG00000172530	64	150	83	179	235	294	433	267	179		
ENSG00000201999	0	0	0	0	0	0	0	0	0		
ENSG00000286928	0	0	0	2	1	3	0	0	0		
ENSG00000289353	40	203	55	73	335	304	399	119	183		
ENSG00000166546	39	6	12	8	19	13	20	10	9		
ENSG00000187555	957	2862	1552	3947	8408	8762	9855	5607	6045		
ENSG00000183336	0	0	0	0	0	0	0	0	0		
ENSG00000261740	0	1	1	2	6	15	5	2	8		
ENSG00000102898	623	1565	622	1292	2510	2805	3825	2111	1995		
ENSG00000103051	343	1758	607	983	2733	3862	3986	2308	1640		
ENSG00000038532	282	447	328	479	959	934	1112	1018	888		
ENSG00000287121	0	0	0	0	0	0	0	1	0		
ENSG00000263033	0	1	1	3	6	9	1	11	7		
ENSG00000285527	0	0	0	0	1	0	0	1	0		
ENSG00000261095	0	1	0	0	1	0	0	0	0		
ENSG00000261651	0	0	0	0	0	0	0	0	0		
ENSG00000243705	0	2	0	0	1	2	0	1	0		
ENSG00000280419	0	0	0	0	1	0	0	0	0		
ENSG00000131152	0	0	0	0	0	0	0	0	0		
ENSG00000270082	0	10	10	31	44	38	66	22	24		
ENSG00000103264	167	703	528	700	1264	1195	1854	1100	1195		
ENSG00000269901	1	21	17	27	43	25	44	24	27		
ENSG00000140941	677	1709	1161	938	3183	3442	4257	2004	2165		
ENSG00000261592	0	5	2	6	7	9	3	6	12		
ENSG00000276393	0	0	0	1	1	0	0	0	0		
ENSG00000276337	2	14	5	27	16	13	19	15	23		
ENSG00000260714	0	1	0	3	1	2	2	2	0		
ENSG00000263326	1	12	4	11	22	19	41	1	8		
ENSG00000262700	0	1	1	0	1	2	1	0	0		
ENSG00000205629	157	334	205	336	922	1177	1288	603	694		
ENSG00000266166	0	0	0	0	0	0	0	0	0		
ENSG00000103375	4	2	14	7	884	25	482	8	2		
ENSG00000155592	40	76	105	101	265	302	324	144	129		
ENSG00000259955	0	7	11	20	41	56	43	15	9		
ENSG00000181625	1	0	0	1	2	1	2	0	2		
ENSG00000282034	0	0	0	0	0	0	0	0	0		
ENSG00000224578	125	210	226	147	239	299	452	232	318		
ENSG00000008710	253	452	626	933	753	669	1179	2814	1182		
ENSG00000259933	2	156	140	122	367	338	426	746	265		
ENSG00000261123	8	119	84	84	326	291	339	494	175		
ENSG00000284008	0	0	0	0	0	0	0	0	0		
ENSG00000260447	0	0	1	1	1	2	0	3	0		
ENSG00000200059	0	0	0	0	0	0	0	0	0		
ENSG00000265867	0	0	0	0	0	0	0	0	1		
ENSG00000264397	0	0	0	0	0	0	0	0	0		
ENSG00000167964	11	35	23	53	87	46	109	1095	43		
ENSG00000206630	0	0	0	0	0	0	0	0	0		
ENSG00000281010	0	0	0	0	0	0	0	0	0		
ENSG00000131653	679	1702	1296	1835	2242	2482	4497	4329	3924		
ENSG00000167971	4	166	176	259	181	176	368	581	450		
ENSG00000167965	230	312	303	700	445	527	940	717	1066		
ENSG00000182685	4	28	26	61	56	65	112	121	74		
ENSG00000184207	129	205	186	360	481	538	755	554	758		
ENSG00000261532	0	64	34	107	128	164	275	175	212		
ENSG00000167967	186	214	217	486	291	310	617	868	802		
ENSG00000259780	0	10	9	20	10	4	10	18	15		
ENSG00000167968	2	16	7	27	7	1	9	19	16		
ENSG00000167969	198	215	381	345	285	290	581	542	479		
ENSG00000261663	4	16	6	41	47	44	37	23	31		
ENSG00000205937	865	1791	1369	2689	4016	5065	6686	4743	4914		
ENSG00000266643	0	0	0	1	0	0	0	0	0		
ENSG00000284346	0	0	0	0	0	0	0	0	0		
ENSG00000264004	0	0	0	0	0	0	0	0	0		
ENSG00000102934	100	825	586	623	2019	2217	2561	1053	973		
ENSG00000090565	130	501	398	734	769	1024	1293	764	1059		
ENSG00000201034	0	0	0	0	1	1	0	0	1		
ENSG00000230428	0	0	0	0	0	0	0	0	0		
ENSG00000277142	1	12	6	16	39	39	61	12	43		
ENSG00000103326	275	446	501	702	632	423	1010	1735	1389		
ENSG00000266124	1	0	0	3	5	2	7	10	12		
ENSG00000266235	1	2	1	1	22	6	9	8	12		
ENSG00000261691	0	39	77	78	62	41	112	217	125		
ENSG00000161992	0	0	0	0	0	0	0	0	0		
ENSG00000289107	0	0	0	0	0	0	0	0	0		
ENSG00000078328	1	8	1	0	28	41	10	118	24		
ENSG00000124067	472	382	419	405	1587	961	1842	628	467		
ENSG00000233614	0	0	0	0	0	0	0	0	0		
ENSG00000240338	0	0	0	0	0	0	0	0	0		
ENSG00000290455	0	0	0	1	1	1	1	1	0		
ENSG00000255986	0	0	0	0	0	0	0	0	0		
ENSG00000275691	0	0	0	0	0	0	0	0	0		
ENSG00000185710	1	0	0	2	1	1	0	3	0		
ENSG00000257408	0	1	3	1	1	1	3	3	3		
ENSG00000260908	0	0	0	0	0	0	0	0	0		
ENSG00000258150	0	0	0	0	0	0	0	0	0		
ENSG00000279228	0	0	0	0	0	0	0	0	0		
ENSG00000271699	0	0	0	0	0	0	0	0	0		
ENSG00000258130	0	0	0	0	0	0	0	0	0		
ENSG00000278887	0	0	0	0	0	0	0	0	0		
ENSG00000255185	0	0	0	0	0	0	0	0	0		
ENSG00000261741	0	0	0	0	0	0	0	0	0		
ENSG00000205918	0	0	0	0	0	0	0	0	0		
ENSG00000222019	0	0	0	0	0	0	0	0	0		
ENSG00000261812	0	0	0	0	0	0	0	0	0		
ENSG00000230267	0	4	1	0	1	2	4	1	1		
ENSG00000257122	0	0	0	0	0	0	0	0	0		
ENSG00000257838	0	0	0	0	0	0	0	0	0		
ENSG00000214331	0	0	0	0	0	0	0	0	0		
ENSG00000255277	0	0	0	2	4	1	3	0	2		
ENSG00000260628	0	0	0	1	0	0	0	0	0		
ENSG00000260644	0	2	1	2	2	7	1	2	0		
ENSG00000214617	0	0	0	0	0	0	0	0	0		
ENSG00000261599	0	0	0	0	0	0	0	0	0		
ENSG00000183604	1	0	1	6	16	6	1	5	3		
ENSG00000262583	0	2	2	2	11	0	6	6	2		
ENSG00000237296	0	0	0	0	0	0	0	0	0		
ENSG00000248124	0	0	0	0	0	0	0	0	0		
ENSG00000180747	0	0	0	0	0	0	0	0	0		
ENSG00000205361	0	0	0	0	0	0	0	0	0		
ENSG00000260078	0	0	0	0	0	0	0	0	0		
ENSG00000260549	0	0	0	0	0	0	0	0	0		
ENSG00000262587	0	0	0	0	0	0	0	0	0		
ENSG00000284649	0	0	0	0	0	0	0	0	0		
ENSG00000261556	0	0	0	0	0	0	0	0	0		
ENSG00000215154	0	0	0	0	0	0	0	0	0		
ENSG00000103495	60	1417	836	1819	2614	3542	3902	2844	2729		
ENSG00000281005	3	12	14	26	70	35	59	59	26		
ENSG00000290183	0	0	0	0	0	0	0	0	0		
ENSG00000006194	60	233	157	295	668	763	755	435	420		
ENSG00000197006	762	1159	924	1013	2997	3359	4441	2188	1937		
ENSG00000290675	0	0	0	0	0	0	0	0	0		
ENSG00000274460	3	89	18	54	306	81	330	49	108		
ENSG00000185716	102	195	163	254	867	732	801	320	362		
ENSG00000175267	1	2	0	1	9	1	4	2	3		
ENSG00000183921	1	2	1	1	10	3	5	7	1		
ENSG00000287739	0	0	0	0	1	0	0	4	0		
ENSG00000208017	0	0	0	0	2	0	0	0	0		
ENSG00000157322	2	6	5	10	3	10	4	8	15		
ENSG00000226232	0	0	0	0	1	0	0	1	0		
ENSG00000278848	0	0	0	0	0	0	0	0	0		
ENSG00000282927	0	0	0	0	0	0	0	0	0		
ENSG00000262090	0	0	0	0	0	0	0	0	0		
ENSG00000260626	0	0	0	0	0	0	0	0	0		
ENSG00000261405	0	0	0	0	0	0	0	0	0		
ENSG00000260518	0	0	0	0	0	0	0	0	0		
ENSG00000261580	0	0	0	0	0	0	0	0	0		
ENSG00000270467	0	0	0	0	0	0	0	0	0		
ENSG00000261153	0	0	0	0	0	0	0	0	0		
ENSG00000271178	0	8	5	2	42	238	13	20	42		
ENSG00000259680	0	0	1	0	0	2	1	0	4		
ENSG00000270924	0	0	0	0	0	0	0	0	0		
ENSG00000271691	0	0	0	0	0	0	0	0	0		
ENSG00000260312	0	0	0	0	0	0	0	0	0		
ENSG00000270318	0	0	0	0	1	0	0	0	0		
ENSG00000260525	0	0	0	0	0	0	0	0	0		
ENSG00000260781	1	0	1	0	1	0	1	5	0		
ENSG00000290419	0	0	0	0	0	0	0	0	0		
ENSG00000271620	0	0	0	0	2	1	0	1	0		
ENSG00000261607	0	0	0	0	0	0	0	0	0		
ENSG00000259842	0	0	0	0	0	0	0	0	0		
ENSG00000198373	404	1459	738	1212	2366	2993	2922	2407	2814		
ENSG00000290985	0	7	0	0	0	0	0	0	0		
ENSG00000291267	0	0	0	0	0	0	0	0	1		
ENSG00000290986	0	0	0	0	0	0	0	0	0		
ENSG00000291269	0	0	0	0	0	0	0	0	0		
ENSG00000261536	0	0	0	0	0	0	0	0	0		
ENSG00000260414	0	0	0	0	0	0	0	0	0		
ENSG00000260419	0	0	0	0	0	0	0	0	0		
ENSG00000205457	0	0	0	0	0	0	0	0	0		
ENSG00000260933	0	0	0	0	0	0	0	0	0		
ENSG00000278994	0	0	0	0	0	0	0	0	0		
ENSG00000276484	0	0	0	0	0	0	0	0	0		
ENSG00000214940	0	0	0	0	0	0	0	0	0		
ENSG00000285628	0	0	0	0	0	0	0	0	0		
ENSG00000205746	6	4	26	25	15	13	25	40	35		
ENSG00000290386	0	0	0	0	0	0	0	0	0		
ENSG00000273613	0	0	0	0	0	0	0	0	0		
ENSG00000277647	0	0	0	0	1	0	3	0	0		
ENSG00000254681	9	5	44	52	23	5	39	19	17		
ENSG00000275391	0	0	0	0	0	0	0	0	0		
ENSG00000291270	0	0	0	0	0	0	0	0	0		
ENSG00000206927	0	0	0	0	1	1	0	1	0		
ENSG00000257563	0	0	0	0	0	0	0	1	0		
ENSG00000266291	0	0	0	0	0	0	0	0	0		
ENSG00000265776	0	0	0	0	0	0	0	0	0		
ENSG00000257527	0	0	0	0	0	1	0	0	1		
ENSG00000266454	0	0	0	0	0	0	0	0	0		
ENSG00000185164	263	621	349	453	1557	1469	1752	856	1405		
ENSG00000274025	0	0	0	0	0	0	0	0	0		
ENSG00000277014	0	0	0	0	0	0	0	0	0		
ENSG00000262974	0	0	0	0	1	0	0	0	0		
ENSG00000256340	0	0	0	0	0	0	0	0	0		
ENSG00000291271	0	0	0	0	0	0	0	0	0		
ENSG00000290953	0	0	0	0	0	0	0	0	0		
ENSG00000263918	0	0	0	0	0	0	0	0	0		
ENSG00000258354	0	0	1	1	9	1	0	13	1		
ENSG00000265537	0	0	0	0	0	0	0	0	0		
ENSG00000183458	3	5	5	4	4	4	7	25	9		
ENSG00000207425	4	9	16	35	105	47	121	226	67		
ENSG00000183426	19	91	26	135	220	183	492	220	171		
ENSG00000275259	0	0	0	0	0	0	0	0	0		
ENSG00000278265	0	0	0	0	0	0	0	0	0		
ENSG00000273804	0	0	1	1	3	0	0	0	0		
ENSG00000261819	4	10	10	6	3	4	13	11	15		
ENSG00000238728	0	0	0	0	1	0	1	0	1		
ENSG00000157045	127	236	159	236	585	692	1190	261	219		
ENSG00000085721	415	893	621	957	2679	2545	2593	1523	1691		
ENSG00000188599	0	0	0	2	3	0	8	0	0		
ENSG00000283346	0	0	0	0	0	0	0	0	0		
ENSG00000207294	0	1	1	0	0	1	0	2	3		
ENSG00000264115	0	0	0	0	0	0	0	0	0		
ENSG00000291275	0	0	0	0	0	0	0	0	0		
ENSG00000290984	0	0	0	0	0	0	0	0	0		
ENSG00000259822	0	0	0	0	0	0	0	0	0		
ENSG00000080603	29	74	47	72	131	90	110	95	121		
ENSG00000172460	0	0	0	0	0	0	0	0	0		
ENSG00000162076	76	72	74	117	94	166	188	285	215		
ENSG00000183971	4	1	2	3	2	1	8	35	3		
ENSG00000196993	0	1	0	0	2	3	0	1	0		
ENSG00000289415	1	2	8	4	6	3	0	2	7		
ENSG00000169203	3	18	4	38	69	29	49	33	49		
ENSG00000140939	118	634	268	318	675	589	1014	1412	340		
ENSG00000103544	190	249	177	615	1888	1492	2844	1511	523		
ENSG00000162032	1	246	246	539	524	496	1023	986	663		
ENSG00000140859	297	119	254	389	365	408	817	341	324		
ENSG00000178188	254	754	389	902	1530	1118	2134	1724	1177		
ENSG00000222359	0	0	0	0	0	0	0	0	0		
ENSG00000140718	221	583	329	602	1625	2001	1738	897	920		
ENSG00000259876	1	0	0	0	4	0	0	1	0		
ENSG00000274834	0	0	0	0	0	0	0	0	0		
ENSG00000103381	576	175	393	334	1461	1768	2075	591	1103		
ENSG00000264733	0	0	0	0	0	1	0	0	0		
ENSG00000261158	0	0	0	0	3	0	0	0	0		
ENSG00000199474	0	0	0	0	0	0	0	0	0		
ENSG00000241932	1	1	1	1	0	0	0	1	0		
ENSG00000237515	1	0	1	1	592	280	20	5	42		
ENSG00000262116	0	0	0	0	43	28	0	1	6		
ENSG00000233232	1	10	0	11	13	11	16	3	3		
ENSG00000186153	20	186	82	265	487	749	388	381	286		
ENSG00000261239	0	0	0	0	0	0	0	0	0		
ENSG00000199448	0	0	0	0	0	0	0	0	0		
ENSG00000261356	0	0	0	0	0	0	0	0	0		
ENSG00000260251	0	0	0	0	0	0	0	0	0		
ENSG00000171241	190	297	200	292	688	978	938	360	548		
ENSG00000259856	2	2	4	2	3	1	4	6	6		
ENSG00000260909	0	0	0	0	0	0	0	1	0		
ENSG00000069329	1148	4120	1815	2658	6787	9666	10523	4447	6032		
ENSG00000261131	0	3	1	2	5	2	7	2	2		
ENSG00000280376	0	0	0	1	1	2	2	0	0		
ENSG00000091651	95	332	162	495	813	1002	1027	468	741		
ENSG00000140795	2	2	4	5	13	6	25	3	1		
ENSG00000260782	0	0	1	0	3	3	4	3	2		
ENSG00000155330	126	154	97	195	442	555	484	466	314		
ENSG00000260889	0	0	0	0	0	0	0	0	0		
ENSG00000261725	0	0	0	2	1	0	0	0	0		
ENSG00000166123	243	1038	565	1696	1359	1301	1983	1071	1651		
ENSG00000069345	614	1368	810	1130	2723	2615	3458	1807	1908		
ENSG00000259983	0	0	0	0	0	0	0	0	0		
ENSG00000260631	0	0	0	0	0	0	0	0	0		
ENSG00000260472	0	0	0	0	0	0	0	0	0		
ENSG00000260568	0	0	0	0	0	0	0	0	0		
ENSG00000131797	0	0	0	2	0	0	0	0	0		
ENSG00000197302	108	412	167	277	885	885	978	556	451		
ENSG00000259810	0	0	1	1	5	5	4	2	2		
ENSG00000260722	0	0	0	0	1	0	0	0	0		
ENSG00000180663	0	0	1	0	0	0	0	0	0		
ENSG00000262959	0	0	0	5	1	0	0	0	0		
ENSG00000131650	30	8	22	11	10	20	13	35	15		
ENSG00000099381	232	547	328	694	795	822	1199	1120	982		
ENSG00000166164	573	2205	1002	1582	4072	4574	5358	2088	2585		
ENSG00000161981	138	174	167	358	574	655	550	347	611		
ENSG00000127578	2	30	3	9	21	1	28	39	8		
ENSG00000130731	186	236	278	662	507	574	1006	659	808		
ENSG00000127585	84	74	39	10	55	27	24	85	14		
ENSG00000279255	1	0	0	0	3	0	3	1	2		
ENSG00000162006	1	0	9	1	0	0	1	21	1		
ENSG00000007376	131	131	182	416	196	308	429	379	560		
ENSG00000127586	157	248	196	706	291	514	395	866	1132		
ENSG00000127588	0	22	1	9	6	9	4	13	6		
ENSG00000167978	3702	13074	6791	16625	37076	28184	48221	22947	23376		
ENSG00000085644	91	157	144	267	255	304	517	447	456		
ENSG00000177238	103	3	35	4	3	9	1	282	0		
ENSG00000140688	186	1890	1155	1640	2377	3077	4200	3921	2839		
ENSG00000260067	0	0	0	0	0	0	0	1	0		
ENSG00000261421	0	0	0	0	0	0	0	0	0		
ENSG00000261815	0	0	0	0	0	0	0	0	0		
ENSG00000102924	2	6	171	2	22	12	25	16	1		
ENSG00000172775	386	1464	557	1242	3358	3890	4159	1494	1955		
ENSG00000179776	269	191	198	587	1354	2167	1159	701	661		
ENSG00000246777	1	1	2	3	19	3	27	5	2		
ENSG00000249961	1	6	1	6	3	3	8	0	1		
ENSG00000159593	463	1537	607	1118	2286	2952	3940	1333	2192		
ENSG00000168748	2	22	5	11	48	39	109	21	33		
ENSG00000172840	92	482	216	386	982	794	1603	539	955		
ENSG00000166592	108	23	19	19	30	16	70	31	23		
ENSG00000153789	1	2	0	0	20	36	0	3	2		
ENSG00000162078	301	314	176	362	1241	891	181	967	1139		
ENSG00000005001	776	377	428	216	535	670	1731	635	374		
ENSG00000157423	13	0	6	20	19	8	3	3	7		
ENSG00000172137	524	6	37	49	27	23	54	19	2		
ENSG00000292400	0	0	0	0	0	0	0	1	0		
ENSG00000292401	0	0	0	0	0	0	0	1	0		
ENSG00000196557	70	86	168	447	704	598	964	1465	326		
ENSG00000116176	0	5	5	16	218	62	110	315	67		
ENSG00000197253	22	46	28	15	287	110	96	161	134		
ENSG00000172236	20	36	30	11	380	196	127	132	129		
ENSG00000095917	4	8	7	3	19	11	0	1	23		
ENSG00000196364	0	0	0	0	0	0	0	0	0		
ENSG00000261564	0	0	0	0	0	0	0	0	0		
ENSG00000260991	0	0	0	0	0	0	0	0	0		
ENSG00000260284	0	0	0	0	0	0	0	0	0		
ENSG00000103275	454	1424	939	2041	3463	3839	5319	3515	3868		
ENSG00000274751	0	0	3	8	21	19	21	14	11		
ENSG00000007516	166	122	149	145	127	107	213	277	230		
ENSG00000260807	26	10	37	17	41	21	48	34	80		
ENSG00000005513	47	2	34	7	24	8	9	9	33		
ENSG00000292431	0	0	0	0	0	0	0	0	0		
ENSG00000162009	32	27	6	7	12	5	1	2	42		
ENSG00000292430	0	13	0	2	5	2	0	0	2		
ENSG00000184471	2	0	0	2	1	1	0	0	5		
ENSG00000260702	0	0	0	0	0	0	0	0	0		
ENSG00000260240	0	0	0	0	0	0	0	0	0		
ENSG00000260187	0	0	0	0	0	0	0	0	0		
ENSG00000224631	0	0	0	0	0	0	0	0	0		
ENSG00000293016	0	0	0	0	0	0	0	0	0		
ENSG00000236829	0	0	0	0	0	0	0	0	0		
ENSG00000293232	1	3	9	5	18	29	26	12	9		
ENSG00000260258	0	0	0	0	0	0	0	0	0		
ENSG00000293233	0	0	0	0	0	0	0	0	0		
ENSG00000261727	0	0	0	0	0	0	0	0	0		
ENSG00000293243	0	0	0	0	0	0	0	0	0		
ENSG00000244378	0	0	1	0	0	0	0	1	0		
ENSG00000293260	0	0	0	0	1	1	0	0	0		
ENSG00000261263	0	0	0	0	0	0	0	0	0		
ENSG00000261259	0	0	0	0	0	0	0	0	0		
ENSG00000260735	0	0	0	0	0	0	0	0	0		
ENSG00000261127	0	0	0	0	0	0	0	0	0		
ENSG00000261457	1	2	5	2	11	5	5	1	3		
ENSG00000228146	0	0	0	0	0	0	0	0	0		
ENSG00000189149	0	0	0	0	0	0	0	1	0		
ENSG00000238098	0	1	0	0	1	2	1	1	0		
ENSG00000230872	0	1	0	0	2	0	5	1	3		
ENSG00000177946	0	0	0	0	0	0	0	0	0		
ENSG00000214725	0	0	0	0	0	0	0	0	0		
ENSG00000125122	0	0	0	0	0	0	0	0	0		
ENSG00000223959	0	1	0	0	6	8	5	3	3		
ENSG00000167962	214	451	552	913	590	596	996	2111	1372		
ENSG00000196502	0	0	0	0	0	0	0	0	0		
ENSG00000293292	0	0	0	0	0	0	0	0	0		
ENSG00000291268	0	0	0	0	0	1	0	0	1		
ENSG00000279420	0	0	0	0	0	0	0	0	0		
ENSG00000168124	0	27	8	30	90	77	78	28	33		
ENSG00000261199	0	0	0	0	0	0	0	0	0		
ENSG00000241808	0	0	0	0	0	0	0	0	0		
ENSG00000261743	0	0	0	0	0	0	0	0	0		
ENSG00000279225	3	8	2	8	3	2	3	4	14		
ENSG00000259864	0	0	0	0	0	0	0	0	0		
ENSG00000293341	1	18	10	51	60	87	129	50	56		
ENSG00000250251	0	1	2	2	4	6	4	9	4		
